,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,036,037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052,053,054,055,056,057,058,059,060,061,062,063,064,065,066,067,068,069,070,071,072,073,074,075,076,077,078,079,080,081,082,083,084,085,086,087,088,089,090,091,092,093,094,095,096,097,098,099,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-0.0008892348335150304,-0.00772182057614725,-0.007300328597493138,0.008027933290903044,0.02053302970840396,0.00515325514634558,0.030066810925981624,0.033130175396090304,0.040008242645149544,-0.007930520476395189,0.038816812552797564,0.03155235329601652,0.01691553618814569,0.0064746843050211425,-0.007698299742246782,0.04188143010799038,0.031804247175019555,0.012305201977925095,0.014768604182074884,-0.007525332962556247,0.02296420836903554,0.03936030601361255,0.03317980395526163,0.006378923101680404,0.01254896818315689,-0.007089506907519444,0.03840888302394232,0.015854625694689227,0.024386909803540933,0.03984443714378057,0.00717386483574916,0.0021097605743668263,0.03252597452492115,-0.007556285088168734,0.03830046223136927,-0.001848602818322712,0.03888271549026409,0.002651607128767759,0.019365393257091256,0.026490999374496282,-0.0030185960641265054,0.006619791564935192,0.0075928571461145985,0.011851815689902819,0.0017854720988131239,0.023577092507454604,0.002849850586118782,0.003011289302914086,-0.004094174459392357,-0.00450505014746826,0.02781829524413617,-0.007695428460673467,-0.006966623960172933,0.03145938006187632,0.01674455219276536,-0.002453402679678072,0.002497043624080028,0.0015387193643275334,0.036520328971732734,0.03956995570354492,-2.9164986924235417e-05,-0.00870130383943118,0.03984060426795804,0.01781983392657672,0.03675119196191892,0.03147223694806712,0.03302790346956422,0.0328941658637005,0.013099934035898899,-0.007485168018998959,0.030961742080326014,0.03977363218993171,0.03737859627581213,-0.00780306318176558,0.01883704562462279,-0.007514856794026664,0.0365174793343287,-0.007221315673591677,0.038157150700276775,0.010165386300707752,0.03294680485253379,-0.0038683667465265305,0.0016089114519726878,-0.007266932869718919,0.038180134068051756,-0.007799918770138018,-0.0057599632943318175,0.024610924710524937,-0.0072970595079455,0.0070991282708119646,0.024480360154431714,-0.007098584920974775,0.03436008817985939,-0.009288163902564713,0.03939933301234819,0.038252199855127955,0.00944466566563259,0.037386295575392,-0.0033531418905879463,-0.007851119005039396,-0.00044441892283277767,0.03975438444302756,-0.005065731944473488,0.03811184581646515,0.03252371117531309,-0.002862355529920111,0.032833818217192126,0.01742443110924899,0.00712662130633714,0.03276546304812071,0.028320162167101388,0.014225320390710871,0.01700593229785225,-0.005721503092467004,0.03323991918380552,-0.007781460927730241,0.004600216552211496,-0.000894907014493136,0.03374945237924241,0.039562123307573124
2,-0.0031375772014292994,-0.009502773762443855,-0.010299259509777095,0.007605073899435907,0.022011841456935886,0.003489023932098428,0.028438380033628623,0.03185690841110712,0.03835283686281124,-0.010445790116345093,0.03723065588245527,0.030111773447287816,0.016723593337659718,0.003737325497837765,-0.009766996694920907,0.04178068686002264,0.03017931745962809,0.010774339515784222,0.013704166264515672,-0.009650377348118822,0.02343377522089481,0.03740583243849896,0.031452947249955183,0.004472421715817491,0.01199703926094509,-0.008346061576062772,0.037365836654534273,0.014794016645817604,0.024510222921835412,0.03927152227169618,0.00591825270228424,0.000629043413246248,0.031581287362746784,-0.008869758757456181,0.03643373884128864,-0.0037748008825920255,0.0365192016784776,0.0006739472940651074,0.01928849753847271,0.02647958480048702,-0.005510035659823965,0.0053490886937371,0.007820887342897974,0.009995617871468836,-6.450691716778457e-05,0.024248752838686907,0.0012881436936338698,0.0019193110382868914,-0.005974795714878227,-0.006810557994420114,0.026884150845164195,-0.009407448957996448,-0.007725681992612272,0.03007309997977151,0.01585241404412375,-0.004893541539930543,0.0006534089002203352,-0.00013736134235783066,0.03501931010638999,0.03777907755929844,-0.0011864381118338546,-0.011525885761944833,0.03761614525859629,0.017639853819434538,0.03536524828110578,0.029896804264961947,0.03143497357785166,0.031166773085528007,0.012006513823193754,-0.008799322596777345,0.028435808388372508,0.03763110244994411,0.03585179237793131,-0.009456240564110069,0.018800271269213898,-0.009900968943798875,0.03535385767329884,-0.008154406046739159,0.03661334332077365,0.008496776720870196,0.030680185246153156,-0.0058765639032410805,-0.0010359825467077194,-0.009056792284696807,0.03652855161370568,-0.009612737782373263,-0.007383199812112715,0.02631238224537519,-0.01038059751755045,0.005687570341077556,0.024573440007234826,-0.008994912193952974,0.032920611983796706,-0.011033427416970483,0.03765835262052801,0.03646868362974205,0.00801562712535917,0.03574250501402209,-0.0056350907415774155,-0.009757931947919423,-0.0015051703355628374,0.03784517626726397,-0.006996727761543525,0.03626157618227907,0.02988962182781399,-0.004296981233789866,0.031391638462536314,0.016390363582386092,0.006043350948315957,0.03186936049989704,0.027362409196049927,0.01233418600585112,0.015349133013553272,-0.007744365726045529,0.03126850004602484,-0.00994703340333433,0.0035898121412421087,-0.0025603919361441908,0.03322355597081361,0.037707633578378856
3,-0.005410654907644762,-0.011663006536299269,-0.013954298123938008,0.004809712098139538,0.019735758617865324,0.0009975951656777155,0.025601753617785047,0.0292697557171496,0.035815308808873,-0.012771636702892584,0.03507737757941152,0.025642907653835503,0.014907440261921166,0.0014620735229523866,-0.011749641123701672,0.04183772041657433,0.02721658911951864,0.011028494746196585,0.012677077931163683,-0.011723009423622635,0.02131756645256264,0.03618799766999286,0.028170633861939607,0.002455405432604712,0.01056770952695277,-0.010467111179290427,0.03455742038227862,0.01364336669694211,0.021718871173286868,0.03684373745435746,0.004157279493385941,-0.0017967984670006119,0.02786402256837255,-0.009939084037420318,0.033938086342511505,-0.00561596089922004,0.03442552640822288,-0.0008635681126073034,0.018656258615566718,0.023708117749955855,-0.0071039634772754635,0.0024935732650263913,0.005352306782851992,0.008082189955617719,-0.002433412404002157,0.02207321852979222,-0.0006114836633460794,0.0003906009179619145,-0.007953357204762397,-0.00908530799078138,0.026000524650542395,-0.010768897131697791,-0.008146384263080826,0.026440512515534982,0.015504034719486982,-0.00685156506611551,-0.0015602211390625053,-0.0025409406657148003,0.032930094820155534,0.03554398647878568,-0.00332971031765342,-0.014591790403171163,0.034889125835146605,0.017087532966510666,0.03295535721578816,0.025836669217090984,0.028238544402788845,0.02909559252384527,0.011568668443723569,-0.009747005652101827,0.025730981912023287,0.03551349037640804,0.03340223807442568,-0.011073888221846651,0.020354532114327032,-0.012134471300546824,0.032312162106887865,-0.008764922654065069,0.033970975295443524,0.006701062903642727,0.02819626483242327,-0.007888428723787054,-0.0026731091706982475,-0.01175126023198931,0.03418935338225698,-0.011206630683998471,-0.009492059624255757,0.02337309269684889,-0.013650423440436868,0.003550537931014715,0.02226855948787997,-0.012109720283619119,0.0302570411255366,-0.012608461051628557,0.034983307916790954,0.033968710962128654,0.005968066229483545,0.03328949753488361,-0.007941561107329657,-0.0116144671858831,-0.0033001791130093314,0.03671705006516095,-0.009157927134512661,0.034542741875056994,0.027254106298123172,-0.006633099116185554,0.02885143873187736,0.015412631642719728,0.004513938264903547,0.029457017917452623,0.02606650248558723,0.012276265832085067,0.013446288251369948,-0.0099555443087862,0.028052531646222637,-0.011931038604142914,0.0010119893932394731,-0.004055246913126281,0.030272060004926802,0.035894841185537894
4,-0.007210355402172127,-0.013344493691679919,-0.01719263610956667,0.0038369414195612603,0.018202665721362345,-0.0015533618507195903,0.02330931669822596,0.02661183921645857,0.03338050317760881,-0.01622859003730432,0.03161664258010557,0.02339545028527446,0.012944939879853535,-0.0009066225285638102,-0.013370102571790467,0.04166040188360264,0.024265548789834904,0.009797414173538296,0.010650105332270442,-0.013462233911119975,0.01892442648925577,0.033436407020755905,0.025313184600467647,-0.0002068110649246351,0.009119310184389136,-0.012575430296803681,0.03219765897030323,0.011522542813460431,0.01960377465510279,0.033578720366092524,0.0014216437659838558,-0.004148090120547183,0.024578824247023845,-0.010667956249451495,0.031118661744873016,-0.007612711453377731,0.030957849108847763,-0.0034169684165211234,0.01588935060734468,0.02265713224079531,-0.008892622550316675,0.000368765810663615,0.0036174775435300153,0.007031843067893222,-0.004473014005628761,0.019220285342540507,-0.0030386340585512595,-0.0021075674222326185,-0.010398274723156084,-0.01091033091077745,0.022661015410109467,-0.011834800196032903,-0.008203762977498558,0.024808341799646326,0.01345076240833348,-0.009138734430163714,-0.00395191792172134,-0.005018448232422811,0.030037136573253208,0.03322150991689811,-0.0057793730707080375,-0.017801170624192165,0.03184415677119602,0.014568818421932502,0.030294879138242692,0.023196902824144223,0.025071001533759085,0.02600617536356076,0.009431090400274733,-0.010237843446152568,0.022381810657576905,0.03258636422153945,0.03071376108115083,-0.012415655018124857,0.016972981617658825,-0.013913032571955341,0.029080808273986167,-0.009054782779414359,0.030758160932687954,0.005518025628917875,0.02517594857502907,-0.010426880461689634,-0.005439743059308734,-0.01382730312156264,0.031078406860787385,-0.012588325319886077,-0.011818541730458258,0.022729662169386267,-0.016449558930566887,0.0008334961917533736,0.019544572348442504,-0.013417627696453431,0.02760421649882796,-0.013931531575539486,0.03216873182210462,0.030729300100422532,0.0045209670230487355,0.030426848053517704,-0.010608784763238193,-0.012984336063774938,-0.005544136198875041,0.03325275271564903,-0.011579934908954483,0.03145501325649224,0.02340345188321198,-0.008843011687682222,0.025271441889475752,0.013522680559223866,0.0016829027618161015,0.026325336720009182,0.023687530159113127,0.009461688243722385,0.011771467761543496,-0.011491827056929601,0.02541188622289924,-0.013678911534541776,-0.0013471789515992522,-0.006179758473099196,0.02740884178022093,0.03306534105462449
5,-0.008999597769267694,-0.01509189602397422,-0.02154029101900965,0.0016925436829179179,0.01527524579197665,-0.003804999261434736,0.019793255256502402,0.02385460044083729,0.03035066309326567,-0.01917768350456762,0.02839150202777324,0.02014730245547781,0.00982765485112483,-0.003197872094602213,-0.014713730164265512,0.04205143744037339,0.02101331075941029,0.007996007735590777,0.008364462872747782,-0.015277639668659056,0.016734476265622588,0.030297628499563484,0.022735347088658514,-0.0024772098718111517,0.007178905449027905,-0.014851408127946279,0.02888637155046055,0.008797692084442267,0.017962423827076742,0.03006139320464266,0.00017552766726418073,-0.006363782826312678,0.021927400657946624,-0.011136284712384831,0.028253684938955286,-0.010309041404964669,0.028458878647100127,-0.005733010819390879,0.013844922605370773,0.019647370562109006,-0.011370029965679207,-0.001991362201119983,0.0011021908603972555,0.005569580152784362,-0.007100509509033484,0.018260877474381716,-0.0056262996149665494,-0.0048624247759705315,-0.012946515487634551,-0.013216057156072915,0.020227760895001487,-0.012682691684142574,-0.007839885869833575,0.021925718720841883,0.011369151414688344,-0.01084117956463514,-0.0070093859802758535,-0.007385928688590939,0.026781281249380746,0.0295428499931841,-0.008182461231896485,-0.02111628066828553,0.028888852673850822,0.01288777233168304,0.027010718760001565,0.02032993187149327,0.023058651821292096,0.022900966507288546,0.007400256524193639,-0.010638455253501908,0.01950242293231546,0.0293383241595688,0.027183192643491977,-0.01346958762526184,0.014130300627525403,-0.01612269691448705,0.026079308873614686,-0.008785469512323531,0.027460107401149878,0.0035544711177703412,0.02207941152705751,-0.012796743750470548,-0.007540301407607327,-0.01543408898215963,0.027296249384529774,-0.013676425582828328,-0.01417814109627532,0.019792628588488823,-0.019644683948478014,-0.00030053646505942853,0.017668012992877433,-0.015986612555646453,0.024723546165634745,-0.014787232144835172,0.028902843388085728,0.02813088768113431,0.001737168071628874,0.0272286029833773,-0.012832364635130917,-0.014343339766718238,-0.008183830929311669,0.0302778934279873,-0.013707544702778072,0.028083295413539155,0.020470717292625742,-0.01066139252862014,0.021990844224297004,0.010228992284184012,0.00024899010814784066,0.024824476951497594,0.021179202084114918,0.008132358265529799,0.010137870626011219,-0.01401935491479854,0.022642303562310447,-0.01516113000941304,-0.004195669412565355,-0.008633126715842479,0.024701930239538542,0.03010070708563889
6,-0.011547188349021072,-0.016311164521651995,-0.025717320765600887,-0.0009931177805475235,0.013372543895154979,-0.0059511324813631495,0.01690641926464904,0.020604072168705596,0.026147341992894278,-0.021468088907643915,0.02547109649234151,0.01681092900784069,0.006361518152388319,-0.005453227477318975,-0.01588606448769774,0.04260956557128239,0.01815646900904437,0.007159660648052382,0.006683492659412382,-0.017290470083486578,0.013812768652363664,0.026820159587067665,0.0200242187111672,-0.0031887137196706062,0.004675569936650457,-0.016280721189451258,0.025915391578460973,0.006655184529599186,0.015337715662018884,0.027557173253623977,-0.0014590423487369885,-0.008937605377013288,0.018551576312708734,-0.011341966382830004,0.02488419841959696,-0.012382788282983982,0.02495656229113486,-0.008786428576870705,0.01048632339692353,0.016123218313663208,-0.013572472301437077,-0.0035309472581170316,-0.001565623849541186,0.00313864765991407,-0.00947335619033537,0.015238735764990855,-0.00832169853501874,-0.006709013706711063,-0.014841235838821102,-0.01578378322588813,0.017538912205410425,-0.013257243362262422,-0.007115958973310643,0.01952705233615189,0.008520138300870896,-0.012910726587608381,-0.009165930488235292,-0.009723287593555917,0.02295252897120183,0.026143950346719128,-0.010708427159396494,-0.0243291742586724,0.02495006197324892,0.00973749828092331,0.023906148172709155,0.018493671351662883,0.019375497743047046,0.020320269153197915,0.005940828381688733,-0.010464263818341084,0.016803462380068985,0.02596237596600334,0.0241364470072495,-0.014191924035721682,0.012257854726361777,-0.0179394403644863,0.022358430428974858,-0.008032228776396819,0.024452197857815123,0.0011138026296737451,0.019365312419309656,-0.014952604339444293,-0.009848579192234997,-0.017159424970213083,0.024872486478286382,-0.014567005763242753,-0.0163910459448283,0.01631312451545007,-0.023323262807897097,-0.0025976149127134125,0.015300366735912339,-0.018173807939630606,0.020969583987809938,-0.015392046257515727,0.025671682598491327,0.02443115046857541,-0.0006316681263835789,0.024230653533034534,-0.015248967378371515,-0.015178797742243023,-0.010670518753167381,0.027487849768953646,-0.01608773427200486,0.024413879440649284,0.018124867104691484,-0.012461696617102296,0.018565671940267536,0.0077326681555462,-0.001809082181743722,0.02035445305637829,0.01917965589173687,0.005470562673033975,0.006384795981310311,-0.01594822138542907,0.01966710430316032,-0.016496664442153048,-0.006412259656638526,-0.011254728141946743,0.02127843198001868,0.02731907770105717
7,-0.013682494623480847,-0.01765439211362453,-0.030226464611447883,-0.0036039157896438183,0.009980423029338,-0.008959407155788761,0.013996082516042804,0.01722514497353752,0.02321449150982575,-0.025002993751316416,0.021518470495135115,0.01416701678563532,0.0032080141299585052,-0.006919721975673887,-0.017102337105711934,0.04391804163567876,0.014924004538183872,0.005641428873695763,0.0038853009690884527,-0.018916036481325442,0.011257614624241331,0.02397818095836494,0.015657243221729397,-0.0056653547129071015,0.0019525813725030962,-0.01805856985476353,0.022602763742976466,0.0038961991200976358,0.012377515128544535,0.02386471754476196,-0.0042151321640320006,-0.011357718226053143,0.015188066136035612,-0.011292543255204186,0.021813581275443233,-0.014688761050361222,0.02102115850962752,-0.011257015496608529,0.007456783289095816,0.013418306557742957,-0.015325514186574575,-0.0060660169653686145,-0.004310510320066662,0.0003363240181165738,-0.012093970633534634,0.011737403631869448,-0.010985234720864137,-0.009570263891449106,-0.017373572537193398,-0.017501520564262234,0.014260747519581764,-0.013691541498989148,-0.006008371145053252,0.016550220182735696,0.00568711253781563,-0.015364157346979764,-0.011499266726038144,-0.011524860101630417,0.020087546426098498,0.02264067523013024,-0.013028281641400853,-0.027389243910418307,0.021720461352871725,0.007527540997938339,0.020226434512075335,0.014992835376508667,0.016539910278301734,0.01649273673444887,0.002461431446828067,-0.010145155142197064,0.014565617933114538,0.022145102070356328,0.02002237314123817,-0.014876031065629867,0.009462602580823756,-0.01961265350299561,0.0196987098148074,-0.007225684547028612,0.020806942737127288,-0.0007120226012099702,0.01596551527772893,-0.01676944156642387,-0.012214612032337901,-0.01876000872030631,0.021073551200504494,-0.015159097735604858,-0.01860520541980395,0.01291711530122271,-0.02662935667872515,-0.00516308216277013,0.012542314033062007,-0.01868356200196092,0.01771638338652083,-0.015679323604739434,0.022083497649321424,0.021118040173806064,-0.0020272773120964495,0.020154242674078164,-0.017463541156149422,-0.015764732479513065,-0.012925479027514378,0.023502108601492506,-0.017580072181056002,0.021213818447881214,0.014541615156870488,-0.014553046087012786,0.01573994915290229,0.005092090988604423,-0.004657255176304246,0.017175615373007044,0.016661541515884653,0.0022199707609198587,0.004090370748483061,-0.018048591874776945,0.016533320090488877,-0.017753303608981624,-0.007924270648179577,-0.013431318326003352,0.01783786920453608,0.024090294423364873
8,-0.016572919472945327,-0.019073953070530177,-0.033965316106983515,-0.0062143602731392555,0.006985867247516748,-0.010759691211129492,0.01059548700870695,0.014074726201044628,0.020160359505739422,-0.02717493133299268,0.019309548870878115,0.010591033993585732,0.00045267517179100735,-0.009745239231244927,-0.01821177847712546,0.0438310452377147,0.010948650920967421,0.003462772158807159,0.0008521785361569303,-0.02039168237627971,0.008265048953021369,0.02052857236184937,0.012644232398919956,-0.008462319223005638,-0.0012858089525411237,-0.019818528675017887,0.01891872542603787,0.001421181426746118,0.008203028168278259,0.019883400982402353,-0.006900210804753698,-0.013396101422197139,0.012132347997704325,-0.010793050809713794,0.018039614380445414,-0.01753938366334619,0.01752763494002437,-0.013765142668058651,0.005112443339191839,0.010135697509290543,-0.017457717817460604,-0.008639550597900067,-0.00686231821403941,-0.0027806279024402626,-0.014406111377224867,0.0089867198660216,-0.013470163870593849,-0.012619935132743648,-0.019222582920560866,-0.019931521322274735,0.011412039365929926,-0.013888661432800074,-0.004400057580472265,0.012426527428788489,0.002765429609995808,-0.018014171646549698,-0.014390744919516977,-0.014080902755852286,0.016758332051891974,0.01908072618558142,-0.01546155940255012,-0.030575687417243938,0.018027760607702493,0.004887809328464978,0.017009639348809474,0.011427448989444573,0.013661211613939055,0.012913658327674132,-3.5286799830219566e-05,-0.009577772852835434,0.01073159386417179,0.019074862445129726,0.017003765374367066,-0.015166532137296233,0.006776290133747762,-0.02052746549663319,0.01600884576932349,-0.005957450906067131,0.01763980431274284,-0.0037456846756766457,0.013129781198653457,-0.019151434143432296,-0.014480402563838361,-0.02022439327642889,0.017866930881699414,-0.015606626999310744,-0.020933779660849382,0.0102390871113629,-0.029639650171228674,-0.007705800268397773,0.008999838490111246,-0.020715709491500114,0.014289902428940463,-0.0158034768472905,0.019553101592219183,0.018327720173668977,-0.005311523410706233,0.01693961331050257,-0.019692419626145215,-0.01622773126307936,-0.015470489711558781,0.01978780724806695,-0.02010953384026642,0.01784856664791241,0.01167352785542278,-0.01631642512637581,0.012111376908776594,0.0015257127228031114,-0.007359411520340339,0.01463577381232327,0.0146594679706406,-0.0009565738714687929,0.0012454243588439335,-0.019970134129426963,0.013362038629665729,-0.0185869488940951,-0.011280232395428129,-0.01609683681509511,0.01414736690647992,0.02190896669292685
9,-0.018642302393198487,-0.01979789876087588,-0.03849972566884145,-0.009054918793788202,0.005015843441258203,-0.013692200706003615,0.0071712970837077,0.010400184114694455,0.016909697567671463,-0.02965879725662888,0.014622723755675646,0.0074420675754676615,-0.0018332887702861857,-0.012166846725328933,-0.018852317094359857,0.04442701156389755,0.007866302940813303,0.002042419581426325,-0.0017916480986954705,-0.021886454146977527,0.004928064664808787,0.017381828242046145,0.009747128362664911,-0.011115120980968441,-0.0037261840846080996,-0.020835954669371836,0.015640714016638035,-0.0014322753623460802,0.006058646029547364,0.016211056432476764,-0.009167564974404695,-0.01584754575139936,0.008735910942478223,-0.010249192909346953,0.014945738737931506,-0.0198896042943687,0.014668689276846517,-0.016111026592960015,0.001692038520172212,0.006090036967223104,-0.019675167581027726,-0.011422319415351394,-0.010091661066166715,-0.005857874867699634,-0.01691544040637121,0.006389611450056033,-0.016000195751544218,-0.014379815592102751,-0.02084651908927389,-0.02157890608719556,0.008052903949843326,-0.013770981013027176,-0.0026669318149424356,0.00894255969941093,-0.0004071814232680612,-0.019912901130066017,-0.017173665714992858,-0.01646591576041717,0.013438936294242197,0.015887238830818013,-0.017799922565341134,-0.03354911435764337,0.014741920157621878,0.0016560069716989602,0.014467725177233435,0.008413787826378092,0.009372275243061884,0.009915452379135523,-0.0029669497186205498,-0.008785229382108966,0.0077316420948886485,0.01564069408598411,0.014012465071302542,-0.01549812780440563,0.003996854067202951,-0.022188182041603086,0.011675945056536127,-0.004446830317470171,0.014166074796311106,-0.006329978076287233,0.009922742193748823,-0.021149386363967546,-0.01670876574891909,-0.02187959226652128,0.01464445303630666,-0.01582299280987031,-0.023272295921825805,0.0072216256049783744,-0.0331776029997099,-0.010270195290968478,0.006098959712447168,-0.022015514598374763,0.011402261544763101,-0.015789628629825,0.015530412275573408,0.014423386029338653,-0.008687395733960412,0.013874848954660353,-0.022406866000525678,-0.01647315873246594,-0.017272002265051736,0.016309676534855256,-0.021641525108742635,0.014795867216336443,0.007751192790590156,-0.01849753853746004,0.008415113477958133,-0.0006840712652731397,-0.009767647361829626,0.010744041872202561,0.0126544276676305,-0.0038500346664114885,-0.00145510864700908,-0.02200896652034723,0.00993660167654113,-0.01946565223102968,-0.013848746214880091,-0.018379450542657716,0.011334039357721877,0.019051775811732296
